Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,Sector1Time_seconds,Sector2Time_seconds,Sector3Time_seconds,LapStartTime_seconds,PitInTime_seconds,PitOutTime_seconds,Sector1SessionTime_seconds,Sector2SessionTime_seconds,Sector3SessionTime_seconds
0 days 02:25:16.766000,RUS,63,0 days 00:01:28.853000,58.0,2.0,,,0 days 00:00:17.603000,0 days 00:00:38.229000,0 days 00:00:33.021000,0 days 02:24:05.575000,0 days 02:24:43.804000,0 days 02:25:16.825000,294.0,298.0,215.0,312.0,False,HARD,44.0,True,Mercedes,0 days 02:23:47.913000,2025-12-07 14:28:54.976,1,5.0,False,,False,True,88.853,17.603,38.229,33.021,8627.913,,,8645.575,8683.804,8716.825
0 days 00:59:55.714000,ALO,14,0 days 00:01:34.980000,1.0,1.0,,,,0 days 00:00:38.662000,0 days 00:00:34.166000,,0 days 00:59:21.714000,0 days 00:59:55.904000,285.0,302.0,213.0,300.0,False,MEDIUM,2.0,False,Aston Martin,0 days 00:58:20.522000,2025-12-07 13:03:27.585,1,5.0,False,,False,False,94.98,,38.662,34.166,3500.522,,,,3561.714,3595.904
0 days 01:01:26.110000,ALO,14,0 days 00:01:30.396000,2.0,1.0,,,0 days 00:00:18.165000,0 days 00:00:38.183000,0 days 00:00:34.048000,0 days 01:00:13.977000,0 days 01:00:52.160000,0 days 01:01:26.208000,286.0,304.0,214.0,314.0,True,MEDIUM,3.0,False,Aston Martin,0 days 00:59:55.714000,2025-12-07 13:05:02.777,1,5.0,False,,False,True,90.396,18.165,38.183,34.048,3595.714,,,3613.977,3652.16,3686.208
0 days 01:02:56.169000,ALO,14,0 days 00:01:30.059000,3.0,1.0,,,0 days 00:00:18.215000,0 days 00:00:38.157000,0 days 00:00:33.687000,0 days 01:01:44.423000,0 days 01:02:22.580000,0 days 01:02:56.267000,,310.0,214.0,314.0,True,MEDIUM,4.0,False,Aston Martin,0 days 01:01:26.110000,2025-12-07 13:06:33.173,1,5.0,False,,False,True,90.059,18.215,38.157,33.687,3686.11,,,3704.423,3742.58,3776.267
0 days 01:04:27.065000,ALO,14,0 days 00:01:30.896000,4.0,1.0,,,0 days 00:00:18.248000,0 days 00:00:38.745000,0 days 00:00:33.903000,0 days 01:03:14.515000,0 days 01:03:53.260000,0 days 01:04:27.163000,283.0,295.0,213.0,295.0,False,MEDIUM,5.0,False,Aston Martin,0 days 01:02:56.169000,2025-12-07 13:08:03.232,1,6.0,False,,False,True,90.896,18.248,38.745,33.903,3776.169,,,3794.515,3833.26,3867.163
0 days 01:05:57.261000,ALO,14,0 days 00:01:30.196000,5.0,1.0,,,0 days 00:00:17.924000,0 days 00:00:38.463000,0 days 00:00:33.809000,0 days 01:04:45.087000,0 days 01:05:23.550000,0 days 01:05:57.359000,286.0,302.0,210.0,309.0,False,MEDIUM,6.0,False,Aston Martin,0 days 01:04:27.065000,2025-12-07 13:09:34.128,1,6.0,False,,False,True,90.196,17.924,38.463,33.809,3867.065,,,3885.087,3923.55,3957.359
0 days 01:07:27.673000,ALO,14,0 days 00:01:30.412000,6.0,1.0,,,0 days 00:00:18.060000,0 days 00:00:38.682000,0 days 00:00:33.670000,0 days 01:06:15.419000,0 days 01:06:54.101000,0 days 01:07:27.771000,,291.0,212.0,293.0,False,MEDIUM,7.0,False,Aston Martin,0 days 01:05:57.261000,2025-12-07 13:11:04.324,1,6.0,False,,False,True,90.412,18.06,38.682,33.67,3957.261,,,3975.419,4014.101,4047.771
0 days 01:08:57.992000,ALO,14,0 days 00:01:30.319000,7.0,1.0,,,0 days 00:00:17.940000,0 days 00:00:38.776000,0 days 00:00:33.603000,0 days 01:07:45.711000,0 days 01:08:24.487000,0 days 01:08:58.090000,285.0,293.0,212.0,300.0,False,MEDIUM,8.0,False,Aston Martin,0 days 01:07:27.673000,2025-12-07 13:12:34.736,1,6.0,False,,False,True,90.319,17.94,38.776,33.603,4047.673,,,4065.711,4104.487,4138.09
0 days 01:10:28.091000,ALO,14,0 days 00:01:30.099000,8.0,1.0,,,0 days 00:00:17.995000,0 days 00:00:38.749000,0 days 00:00:33.355000,0 days 01:09:16.085000,0 days 01:09:54.834000,0 days 01:10:28.189000,,293.0,210.0,299.0,False,MEDIUM,9.0,False,Aston Martin,0 days 01:08:57.992000,2025-12-07 13:14:05.055,1,6.0,False,,False,True,90.099,17.995,38.749,33.355,4137.992,,,4156.085,4194.834,4228.189
0 days 01:11:58.102000,ALO,14,0 days 00:01:30.011000,9.0,1.0,,,0 days 00:00:18.050000,0 days 00:00:38.779000,0 days 00:00:33.182000,0 days 01:10:46.239000,0 days 01:11:25.018000,0 days 01:11:58.200000,,293.0,211.0,301.0,True,MEDIUM,10.0,False,Aston Martin,0 days 01:10:28.091000,2025-12-07 13:15:35.154,1,6.0,False,,False,True,90.011,18.05,38.779,33.182,4228.091,,,4246.239,4285.018,4318.2
0 days 01:13:28.127000,ALO,14,0 days 00:01:30.025000,10.0,1.0,,,0 days 00:00:18.135000,0 days 00:00:38.796000,0 days 00:00:33.094000,0 days 01:12:16.335000,0 days 01:12:55.131000,0 days 01:13:28.225000,,292.0,210.0,298.0,False,MEDIUM,11.0,False,Aston Martin,0 days 01:11:58.102000,2025-12-07 13:17:05.165,1,6.0,False,,False,True,90.025,18.135,38.796,33.094,4318.102,,,4336.335,4375.131,4408.225
0 days 01:14:57.927000,ALO,14,0 days 00:01:29.800000,11.0,1.0,,,0 days 00:00:18.123000,0 days 00:00:38.664000,0 days 00:00:33.013000,0 days 01:13:46.348000,0 days 01:14:25.012000,0 days 01:14:58.025000,,292.0,210.0,302.0,True,MEDIUM,12.0,False,Aston Martin,0 days 01:13:28.127000,2025-12-07 13:18:35.190,1,6.0,False,,False,True,89.8,18.123,38.664,33.013,4408.127,,,4426.348,4465.012,4498.025
0 days 01:16:27.896000,ALO,14,0 days 00:01:29.969000,12.0,1.0,,,0 days 00:00:18.103000,0 days 00:00:38.776000,0 days 00:00:33.090000,0 days 01:15:16.128000,0 days 01:15:54.904000,0 days 01:16:27.994000,286.0,294.0,207.0,302.0,False,MEDIUM,13.0,False,Aston Martin,0 days 01:14:57.927000,2025-12-07 13:20:04.990,1,6.0,False,,False,True,89.969,18.103,38.776,33.09,4497.927,,,4516.128,4554.904,4587.994
0 days 01:17:57.864000,ALO,14,0 days 00:01:29.968000,13.0,1.0,,,0 days 00:00:17.979000,0 days 00:00:38.828000,0 days 00:00:33.161000,0 days 01:16:45.973000,0 days 01:17:24.801000,0 days 01:17:57.962000,,293.0,211.0,302.0,False,MEDIUM,14.0,False,Aston Martin,0 days 01:16:27.896000,2025-12-07 13:21:34.959,1,6.0,False,,False,True,89.968,17.979,38.828,33.161,4587.896,,,4605.973,4644.801,4677.962
0 days 01:19:28.131000,ALO,14,0 days 00:01:30.267000,14.0,1.0,,,0 days 00:00:18.125000,0 days 00:00:38.989000,0 days 00:00:33.153000,0 days 01:18:16.087000,0 days 01:18:55.076000,0 days 01:19:28.229000,,292.0,211.0,299.0,False,MEDIUM,15.0,False,Aston Martin,0 days 01:17:57.864000,2025-12-07 13:23:04.927,1,5.0,False,,False,True,90.267,18.125,38.989,33.153,4677.864,,,4696.087,4735.076,4768.229
0 days 01:20:57.967000,ALO,14,0 days 00:01:29.836000,15.0,1.0,,,0 days 00:00:18.045000,0 days 00:00:38.885000,0 days 00:00:32.906000,0 days 01:19:46.274000,0 days 01:20:25.159000,0 days 01:20:58.065000,,301.0,210.0,298.0,False,MEDIUM,16.0,False,Aston Martin,0 days 01:19:28.131000,2025-12-07 13:24:35.194,1,5.0,False,,False,True,89.836,18.045,38.885,32.906,4768.131,,,4786.274,4825.159,4858.065
0 days 01:22:29.895000,ALO,14,0 days 00:01:31.928000,16.0,1.0,,0 days 01:22:28.853000,0 days 00:00:17.936000,0 days 00:00:38.897000,0 days 00:00:35.095000,0 days 01:21:16.001000,0 days 01:21:54.898000,0 days 01:22:29.993000,287.0,289.0,,299.0,False,MEDIUM,17.0,False,Aston Martin,0 days 01:20:57.967000,2025-12-07 13:26:05.030,1,5.0,False,,False,False,91.928,17.936,38.897,35.095,4857.967,4948.853,,4876.001,4914.898,4949.993
0 days 01:24:21.143000,ALO,14,0 days 00:01:51.248000,17.0,2.0,0 days 01:22:52.211000,,0 days 00:00:39.371000,0 days 00:00:38.614000,0 days 00:00:33.263000,0 days 01:23:09.364000,0 days 01:23:47.978000,0 days 01:24:21.241000,286.0,312.0,214.0,315.0,False,HARD,2.0,False,Aston Martin,0 days 01:22:29.895000,2025-12-07 13:27:36.958,1,14.0,False,,False,False,111.248,39.371,38.614,33.263,4949.895,,4972.211,4989.364,5027.978,5061.241
0 days 01:25:51.136000,ALO,14,0 days 00:01:29.993000,18.0,2.0,,,0 days 00:00:17.992000,0 days 00:00:38.510000,0 days 00:00:33.491000,0 days 01:24:39.233000,0 days 01:25:17.743000,0 days 01:25:51.234000,285.0,292.0,216.0,299.0,False,HARD,3.0,False,Aston Martin,0 days 01:24:21.143000,2025-12-07 13:29:28.206,1,14.0,False,,False,True,89.993,17.992,38.51,33.491,5061.143,,,5079.233,5117.743,5151.234
0 days 01:27:21.248000,ALO,14,0 days 00:01:30.112000,19.0,2.0,,,0 days 00:00:18.145000,0 days 00:00:38.566000,0 days 00:00:33.401000,0 days 01:26:09.379000,0 days 01:26:47.945000,0 days 01:27:21.346000,283.0,293.0,214.0,301.0,False,HARD,4.0,False,Aston Martin,0 days 01:25:51.136000,2025-12-07 13:30:58.199,1,13.0,False,,False,True,90.112,18.145,38.566,33.401,5151.136,,,5169.379,5207.945,5241.346
0 days 01:28:51.355000,ALO,14,0 days 00:01:30.107000,20.0,2.0,,,0 days 00:00:18.077000,0 days 00:00:38.582000,0 days 00:00:33.448000,0 days 01:27:39.423000,0 days 01:28:18.005000,0 days 01:28:51.453000,286.0,298.0,214.0,303.0,False,HARD,5.0,False,Aston Martin,0 days 01:27:21.248000,2025-12-07 13:32:28.311,1,12.0,False,,False,True,90.107,18.077,38.582,33.448,5241.248,,,5259.423,5298.005,5331.453
0 days 01:30:21.386000,ALO,14,0 days 00:01:30.031000,21.0,2.0,,,0 days 00:00:18.093000,0 days 00:00:38.451000,0 days 00:00:33.487000,0 days 01:29:09.546000,0 days 01:29:47.997000,0 days 01:30:21.484000,288.0,302.0,214.0,309.0,False,HARD,6.0,False,Aston Martin,0 days 01:28:51.355000,2025-12-07 13:33:58.418,1,11.0,False,,False,True,90.031,18.093,38.451,33.487,5331.355,,,5349.546,5387.997,5421.484
0 days 01:31:51.707000,ALO,14,0 days 00:01:30.321000,22.0,2.0,,,0 days 00:00:18.278000,0 days 00:00:38.151000,0 days 00:00:33.892000,0 days 01:30:39.762000,0 days 01:31:17.913000,0 days 01:31:51.805000,,310.0,215.0,320.0,False,HARD,7.0,False,Aston Martin,0 days 01:30:21.386000,2025-12-07 13:35:28.449,1,11.0,False,,False,True,90.321,18.278,38.151,33.892,5421.386,,,5439.762,5477.913,5511.805
0 days 01:33:21.127000,ALO,14,0 days 00:01:29.420000,23.0,2.0,,,0 days 00:00:18.012000,0 days 00:00:37.816000,0 days 00:00:33.592000,0 days 01:32:09.817000,0 days 01:32:47.633000,0 days 01:33:21.225000,292.0,329.0,215.0,341.0,True,HARD,8.0,False,Aston Martin,0 days 01:31:51.707000,2025-12-07 13:36:58.770,1,10.0,False,,False,True,89.42,18.012,37.816,33.592,5511.707,,,5529.817,5567.633,5601.225
0 days 01:34:51.930000,ALO,14,0 days 00:01:30.803000,24.0,2.0,,,0 days 00:00:18.242000,0 days 00:00:38.662000,0 days 00:00:33.899000,0 days 01:33:39.467000,0 days 01:34:18.129000,0 days 01:34:52.028000,289.0,304.0,214.0,312.0,False,HARD,9.0,False,Aston Martin,0 days 01:33:21.127000,2025-12-07 13:38:28.190,1,10.0,False,,False,True,90.803,18.242,38.662,33.899,5601.127,,,5619.467,5658.129,5692.028
0 days 01:36:22.190000,ALO,14,0 days 00:01:30.260000,25.0,2.0,,,0 days 00:00:17.934000,0 days 00:00:38.109000,0 days 00:00:34.217000,0 days 01:35:09.962000,0 days 01:35:48.071000,0 days 01:36:22.288000,293.0,289.0,213.0,321.0,False,HARD,10.0,False,Aston Martin,0 days 01:34:51.930000,2025-12-07 13:39:58.993,1,10.0,False,,False,True,90.26,17.934,38.109,34.217,5691.93,,,5709.962,5748.071,5782.288
0 days 01:37:52.014000,ALO,14,0 days 00:01:29.824000,26.0,2.0,,,0 days 00:00:17.861000,0 days 00:00:38.395000,0 days 00:00:33.568000,0 days 01:36:40.149000,0 days 01:37:18.544000,0 days 01:37:52.112000,292.0,299.0,212.0,325.0,False,HARD,11.0,False,Aston Martin,0 days 01:36:22.190000,2025-12-07 13:41:29.253,1,10.0,False,,False,True,89.824,17.861,38.395,33.568,5782.19,,,5800.149,5838.544,5872.112
0 days 01:39:21.764000,ALO,14,0 days 00:01:29.750000,27.0,2.0,,,0 days 00:00:17.856000,0 days 00:00:38.244000,0 days 00:00:33.650000,0 days 01:38:09.968000,0 days 01:38:48.212000,0 days 01:39:21.862000,290.0,307.0,213.0,324.0,False,HARD,12.0,False,Aston Martin,0 days 01:37:52.014000,2025-12-07 13:42:59.077,1,9.0,False,,False,True,89.75,17.856,38.244,33.65,5872.014,,,5889.968,5928.212,5961.862
0 days 01:40:52.297000,ALO,14,0 days 00:01:30.533000,28.0,2.0,,,0 days 00:00:18.115000,0 days 00:00:39.022000,0 days 00:00:33.396000,0 days 01:39:39.977000,0 days 01:40:18.999000,0 days 01:40:52.395000,286.0,295.0,213.0,294.0,False,HARD,13.0,False,Aston Martin,0 days 01:39:21.764000,2025-12-07 13:44:28.827,1,9.0,False,,False,True,90.533,18.115,39.022,33.396,5961.764,,,5979.977,6018.999,6052.395
0 days 01:42:22.694000,ALO,14,0 days 00:01:30.397000,29.0,2.0,,,0 days 00:00:18.242000,0 days 00:00:38.799000,0 days 00:00:33.356000,0 days 01:41:10.637000,0 days 01:41:49.436000,0 days 01:42:22.792000,284.0,299.0,213.0,303.0,False,HARD,14.0,False,Aston Martin,0 days 01:40:52.297000,2025-12-07 13:45:59.360,1,9.0,False,,False,True,90.397,18.242,38.799,33.356,6052.297,,,6070.637,6109.436,6142.792
0 days 01:43:53.104000,ALO,14,0 days 00:01:30.410000,30.0,2.0,,,0 days 00:00:18.232000,0 days 00:00:38.837000,0 days 00:00:33.341000,0 days 01:42:41.024000,0 days 01:43:19.861000,0 days 01:43:53.202000,286.0,297.0,212.0,304.0,False,HARD,15.0,False,Aston Martin,0 days 01:42:22.694000,2025-12-07 13:47:29.757,1,9.0,False,,False,True,90.41,18.232,38.837,33.341,6142.694,,,6161.024,6199.861,6233.202
0 days 01:45:22.812000,ALO,14,0 days 00:01:29.708000,31.0,2.0,,,0 days 00:00:17.881000,0 days 00:00:38.597000,0 days 00:00:33.230000,0 days 01:44:11.083000,0 days 01:44:49.680000,0 days 01:45:22.910000,288.0,295.0,214.0,301.0,False,HARD,16.0,False,Aston Martin,0 days 01:43:53.104000,2025-12-07 13:49:00.167,1,9.0,False,,False,True,89.708,17.881,38.597,33.23,6233.104,,,6251.083,6289.68,6322.91
0 days 01:46:52.860000,ALO,14,0 days 00:01:30.048000,32.0,2.0,,,0 days 00:00:18.135000,0 days 00:00:38.696000,0 days 00:00:33.217000,0 days 01:45:41.045000,0 days 01:46:19.741000,0 days 01:46:52.958000,285.0,292.0,214.0,299.0,False,HARD,17.0,False,Aston Martin,0 days 01:45:22.812000,2025-12-07 13:50:29.875,1,8.0,False,,False,True,90.048,18.135,38.696,33.217,6322.812,,,6341.045,6379.741,6412.958
0 days 01:48:22.842000,ALO,14,0 days 00:01:29.982000,33.0,2.0,,,0 days 00:00:17.932000,0 days 00:00:38.751000,0 days 00:00:33.299000,0 days 01:47:10.890000,0 days 01:47:49.641000,0 days 01:48:22.940000,287.0,294.0,213.0,303.0,False,HARD,18.0,False,Aston Martin,0 days 01:46:52.860000,2025-12-07 13:51:59.923,1,7.0,False,,False,True,89.982,17.932,38.751,33.299,6412.86,,,6430.89,6469.641,6502.94
0 days 01:49:52.593000,ALO,14,0 days 00:01:29.751000,34.0,2.0,,,0 days 00:00:18.040000,0 days 00:00:38.657000,0 days 00:00:33.054000,0 days 01:48:40.980000,0 days 01:49:19.637000,0 days 01:49:52.691000,,296.0,215.0,300.0,False,HARD,19.0,False,Aston Martin,0 days 01:48:22.842000,2025-12-07 13:53:29.905,1,7.0,False,,False,True,89.751,18.04,38.657,33.054,6502.842,,,6520.98,6559.637,6592.691
0 days 01:51:22.357000,ALO,14,0 days 00:01:29.764000,35.0,2.0,,,0 days 00:00:18.038000,0 days 00:00:38.573000,0 days 00:00:33.153000,0 days 01:50:10.729000,0 days 01:50:49.302000,0 days 01:51:22.455000,,295.0,215.0,302.0,False,HARD,20.0,False,Aston Martin,0 days 01:49:52.593000,2025-12-07 13:54:59.656,1,7.0,False,,False,True,89.764,18.038,38.573,33.153,6592.593,,,6610.729,6649.302,6682.455
0 days 01:52:52.176000,ALO,14,0 days 00:01:29.819000,36.0,2.0,,,0 days 00:00:17.993000,0 days 00:00:38.625000,0 days 00:00:33.201000,0 days 01:51:40.448000,0 days 01:52:19.073000,0 days 01:52:52.274000,288.0,292.0,216.0,298.0,False,HARD,21.0,False,Aston Martin,0 days 01:51:22.357000,2025-12-07 13:56:29.420,1,7.0,False,,False,True,89.819,17.993,38.625,33.201,6682.357,,,6700.448,6739.073,6772.274
0 days 01:54:22.476000,ALO,14,0 days 00:01:30.300000,37.0,2.0,,,0 days 00:00:17.949000,0 days 00:00:38.770000,0 days 00:00:33.581000,0 days 01:53:10.223000,0 days 01:53:48.993000,0 days 01:54:22.574000,,290.0,216.0,297.0,False,HARD,22.0,False,Aston Martin,0 days 01:52:52.176000,2025-12-07 13:57:59.239,1,7.0,False,,False,True,90.3,17.949,38.77,33.581,6772.176,,,6790.223,6828.993,6862.574
0 days 01:55:52.988000,ALO,14,0 days 00:01:30.512000,38.0,2.0,,,0 days 00:00:18.135000,0 days 00:00:38.525000,0 days 00:00:33.852000,0 days 01:54:40.709000,0 days 01:55:19.234000,0 days 01:55:53.086000,285.0,283.0,215.0,302.0,False,HARD,23.0,False,Aston Martin,0 days 01:54:22.476000,2025-12-07 13:59:29.539,1,7.0,False,,False,True,90.512,18.135,38.525,33.852,6862.476,,,6880.709,6919.234,6953.086
0 days 01:57:23.089000,ALO,14,0 days 00:01:30.101000,39.0,2.0,,,0 days 00:00:17.844000,0 days 00:00:38.477000,0 days 00:00:33.780000,0 days 01:56:10.930000,0 days 01:56:49.407000,0 days 01:57:23.187000,292.0,290.0,216.0,304.0,False,HARD,24.0,False,Aston Martin,0 days 01:55:52.988000,2025-12-07 14:01:00.051,1,7.0,False,,False,True,90.101,17.844,38.477,33.78,6952.988,,,6970.93,7009.407,7043.187
0 days 01:58:53.073000,ALO,14,0 days 00:01:29.984000,40.0,2.0,,,0 days 00:00:17.746000,0 days 00:00:38.538000,0 days 00:00:33.700000,0 days 01:57:40.933000,0 days 01:58:19.471000,0 days 01:58:53.171000,289.0,292.0,217.0,296.0,False,HARD,25.0,False,Aston Martin,0 days 01:57:23.089000,2025-12-07 14:02:30.152,1,7.0,False,,False,True,89.984,17.746,38.538,33.7,7043.089,,,7060.933,7099.471,7133.171
0 days 02:00:22.600000,ALO,14,0 days 00:01:29.527000,41.0,2.0,,,0 days 00:00:17.905000,0 days 00:00:38.443000,0 days 00:00:33.179000,0 days 01:59:11.076000,0 days 01:59:49.519000,0 days 02:00:22.698000,288.0,292.0,216.0,303.0,False,HARD,26.0,False,Aston Martin,0 days 01:58:53.073000,2025-12-07 14:04:00.136,1,7.0,False,,False,True,89.527,17.905,38.443,33.179,7133.073,,,7151.076,7189.519,7222.698
0 days 02:01:51.548000,ALO,14,0 days 00:01:28.948000,42.0,2.0,,,0 days 00:00:17.769000,0 days 00:00:38.507000,0 days 00:00:32.672000,0 days 02:00:40.467000,0 days 02:01:18.974000,0 days 02:01:51.646000,289.0,297.0,216.0,304.0,True,HARD,27.0,False,Aston Martin,0 days 02:00:22.600000,2025-12-07 14:05:29.663,1,7.0,False,,False,True,88.948,17.769,38.507,32.672,7222.6,,,7240.467,7278.974,7311.646
0 days 02:03:21.186000,ALO,14,0 days 00:01:29.638000,43.0,2.0,,,0 days 00:00:17.815000,0 days 00:00:38.737000,0 days 00:00:33.086000,0 days 02:02:09.461000,0 days 02:02:48.198000,0 days 02:03:21.284000,,293.0,215.0,300.0,False,HARD,28.0,False,Aston Martin,0 days 02:01:51.548000,2025-12-07 14:06:58.611,1,6.0,False,,False,True,89.638,17.815,38.737,33.086,7311.548,,,7329.461,7368.198,7401.284
0 days 02:04:50.316000,ALO,14,0 days 00:01:29.130000,44.0,2.0,,,0 days 00:00:17.635000,0 days 00:00:38.598000,0 days 00:00:32.897000,0 days 02:03:38.919000,0 days 02:04:17.517000,0 days 02:04:50.414000,290.0,290.0,214.0,301.0,False,HARD,29.0,False,Aston Martin,0 days 02:03:21.186000,2025-12-07 14:08:28.249,1,6.0,False,,False,True,89.13,17.635,38.598,32.897,7401.186,,,7418.919,7457.517,7490.414
0 days 02:06:19.671000,ALO,14,0 days 00:01:29.355000,45.0,2.0,,,0 days 00:00:17.792000,0 days 00:00:38.646000,0 days 00:00:32.917000,0 days 02:05:08.206000,0 days 02:05:46.852000,0 days 02:06:19.769000,287.0,294.0,216.0,301.0,False,HARD,30.0,False,Aston Martin,0 days 02:04:50.316000,2025-12-07 14:09:57.379,1,6.0,False,,False,True,89.355,17.792,38.646,32.917,7490.316,,,7508.206,7546.852,7579.769
0 days 02:07:48.906000,ALO,14,0 days 00:01:29.235000,46.0,2.0,,,0 days 00:00:17.768000,0 days 00:00:38.590000,0 days 00:00:32.877000,0 days 02:06:37.537000,0 days 02:07:16.127000,0 days 02:07:49.004000,282.0,295.0,216.0,299.0,False,HARD,31.0,False,Aston Martin,0 days 02:06:19.671000,2025-12-07 14:11:26.734,1,6.0,False,,False,True,89.235,17.768,38.59,32.877,7579.671,,,7597.537,7636.127,7669.004
0 days 02:09:18.026000,ALO,14,0 days 00:01:29.120000,47.0,2.0,,,0 days 00:00:17.682000,0 days 00:00:38.431000,0 days 00:00:33.007000,0 days 02:08:06.686000,0 days 02:08:45.117000,0 days 02:09:18.124000,289.0,294.0,217.0,304.0,False,HARD,32.0,False,Aston Martin,0 days 02:07:48.906000,2025-12-07 14:12:55.969,1,6.0,False,,False,True,89.12,17.682,38.431,33.007,7668.906,,,7686.686,7725.117,7758.124
0 days 02:10:47.472000,ALO,14,0 days 00:01:29.446000,48.0,2.0,,,0 days 00:00:17.650000,0 days 00:00:38.666000,0 days 00:00:33.130000,0 days 02:09:35.774000,0 days 02:10:14.440000,0 days 02:10:47.570000,285.0,292.0,217.0,300.0,False,HARD,33.0,False,Aston Martin,0 days 02:09:18.026000,2025-12-07 14:14:25.089,1,6.0,False,,False,True,89.446,17.65,38.666,33.13,7758.026,,,7775.774,7814.44,7847.57
0 days 02:12:16.792000,ALO,14,0 days 00:01:29.320000,49.0,2.0,,,0 days 00:00:17.783000,0 days 00:00:38.701000,0 days 00:00:32.836000,0 days 02:11:05.353000,0 days 02:11:44.054000,0 days 02:12:16.890000,286.0,288.0,216.0,300.0,False,HARD,34.0,False,Aston Martin,0 days 02:10:47.472000,2025-12-07 14:15:54.535,1,6.0,False,,False,True,89.32,17.783,38.701,32.836,7847.472,,,7865.353,7904.054,7936.89
0 days 02:13:45.798000,ALO,14,0 days 00:01:29.006000,50.0,2.0,,,0 days 00:00:17.839000,0 days 00:00:38.594000,0 days 00:00:32.573000,0 days 02:12:34.729000,0 days 02:13:13.323000,0 days 02:13:45.896000,285.0,295.0,216.0,301.0,False,HARD,35.0,False,Aston Martin,0 days 02:12:16.792000,2025-12-07 14:17:23.855,1,6.0,False,,False,True,89.006,17.839,38.594,32.573,7936.792,,,7954.729,7993.323,8025.896
0 days 02:15:14.312000,ALO,14,0 days 00:01:28.514000,51.0,2.0,,,0 days 00:00:17.524000,0 days 00:00:38.673000,0 days 00:00:32.317000,0 days 02:14:03.420000,0 days 02:14:42.093000,0 days 02:15:14.410000,289.0,294.0,216.0,299.0,True,HARD,36.0,False,Aston Martin,0 days 02:13:45.798000,2025-12-07 14:18:52.861,1,6.0,False,,False,True,88.514,17.524,38.673,32.317,8025.798,,,8043.42,8082.093,8114.41
0 days 02:16:43.397000,ALO,14,0 days 00:01:29.085000,52.0,2.0,,,0 days 00:00:17.904000,0 days 00:00:38.713000,0 days 00:00:32.468000,0 days 02:15:32.314000,0 days 02:16:11.027000,0 days 02:16:43.495000,288.0,297.0,215.0,302.0,False,HARD,37.0,False,Aston Martin,0 days 02:15:14.312000,2025-12-07 14:20:21.375,1,6.0,False,,False,True,89.085,17.904,38.713,32.468,8114.312,,,8132.314,8171.027,8203.495
0 days 02:18:11.954000,ALO,14,0 days 00:01:28.557000,53.0,2.0,,,0 days 00:00:17.703000,0 days 00:00:38.595000,0 days 00:00:32.259000,0 days 02:17:01.198000,0 days 02:17:39.793000,0 days 02:18:12.052000,290.0,291.0,215.0,300.0,False,HARD,38.0,False,Aston Martin,0 days 02:16:43.397000,2025-12-07 14:21:50.460,1,6.0,False,,False,True,88.557,17.703,38.595,32.259,8203.397,,,8221.198,8259.793,8292.052
0 days 02:19:40.233000,ALO,14,0 days 00:01:28.279000,54.0,2.0,,,0 days 00:00:17.611000,0 days 00:00:38.419000,0 days 00:00:32.249000,0 days 02:18:29.663000,0 days 02:19:08.082000,0 days 02:19:40.331000,291.0,292.0,215.0,299.0,True,HARD,39.0,False,Aston Martin,0 days 02:18:11.954000,2025-12-07 14:23:19.017,1,6.0,False,,False,True,88.279,17.611,38.419,32.249,8291.954,,,8309.663,8348.082,8380.331
0 days 02:21:08.626000,ALO,14,0 days 00:01:28.393000,55.0,2.0,,,0 days 00:00:17.683000,0 days 00:00:38.377000,0 days 00:00:32.333000,0 days 02:19:58.014000,0 days 02:20:36.391000,0 days 02:21:08.724000,290.0,294.0,213.0,300.0,False,HARD,40.0,False,Aston Martin,0 days 02:19:40.233000,2025-12-07 14:24:47.296,1,6.0,False,,False,True,88.393,17.683,38.377,32.333,8380.233,,,8398.014,8436.391,8468.724
0 days 02:22:37.403000,ALO,14,0 days 00:01:28.777000,56.0,2.0,,,0 days 00:00:17.616000,0 days 00:00:38.715000,0 days 00:00:32.446000,0 days 02:21:26.340000,0 days 02:22:05.055000,0 days 02:22:37.501000,292.0,291.0,214.0,299.0,False,HARD,41.0,False,Aston Martin,0 days 02:21:08.626000,2025-12-07 14:26:15.689,1,6.0,False,,False,True,88.777,17.616,38.715,32.446,8468.626,,,8486.34,8525.055,8557.501
